Rank,Name,Platform,Genre,Year,Publisher
5867,Looney Tunes: Duck Amuck,DS,Action,2007.0,Warner Bros. Interactive Entertainment
5868,Super Robot Taisen OG: Original Generations Gaiden,PS2,Strategy,2007.0,Banpresto
5869,Drakengard 3,PS3,Role-Playing,2013.0,Square Enix
5870,Decathlete,SAT,Sports,1994.0,Sega
5871,The Sims 2,PC,Simulation,2004.0,Electronic Arts
5873,Tom Clancy's Splinter Cell 3D,3DS,Action,2011.0,Ubisoft
5874,DmC: Devil May Cry,PS4,Action,2015.0,Capcom
5875,Jonas,DS,Adventure,2009.0,Disney Interactive Studios
5876,Dynasty Warriors 6,X360,Action,2007.0,Tecmo Koei
5877,Wacky Races: Crash & Dash,Wii,Racing,2008.0,Eidos Interactive
5878,Dynasty Warriors 8: Xtreme Legends,PS4,Action,2014.0,Tecmo Koei
5879,Toukiden Kiwami,PSV,Action,2014.0,Tecmo Koei
5880,Sengoku Basara: Samurai Heroes,Wii,Action,2010.0,Capcom
5881,Romance of the Three Kingdoms VIII,PS2,Strategy,2002.0,Tecmo Koei
5882,Fossil Fighters (JP sales),DS,Role-Playing,2008.0,Nintendo
5883,Daikaijyuu Monogatari,SNES,Role-Playing,1994.0,Hudson Soft
5884,Tropico 5,PS4,Simulation,2015.0,Kalypso Media
5885,Hard Hitter Tennis,PS2,Sports,2001.0,Midas Interactive Entertainment
5886,Glory of Heracles,DS,Role-Playing,2008.0,Nintendo
5887,Monster Truck Madness 64,N64,Racing,1999.0,Take-Two Interactive
5888,Quake II,N64,Shooter,1999.0,Activision
5889,Nounai Aeshe: IQ Suppli DS,DS,Misc,2006.0,Spike
5890,Crazy Taxi: Catch a Ride,GBA,Racing,2003.0,THQ
5891,MySims Party,DS,Simulation,2009.0,Electronic Arts
5892,Harry Potter and the Order of the Phoenix,X360,Action,2007.0,Electronic Arts
5893,Skylanders: SuperChargers,PS4,Action,2015.0,Activision
5894,Macross Digital Mission VF-X,PS,Simulation,1997.0,Namco Bandai Games
5895,One Piece Unlimited Cruise SP,3DS,Action,2011.0,Namco Bandai Games
5896,Rayman 2: Revolution,PS2,Platform,2000.0,Ubisoft
5897,Yu Yu Hakusho Ghost Files: Spirit Detective,GBA,Action,2003.0,Atari
5898,Super Bomberman 5,SNES,Puzzle,1997.0,Hudson Soft
5899,N3: Ninety-Nine Nights,X360,Action,2006.0,Microsoft Game Studios
5900,Shin Megami Tensei: Persona 2: Innocent Sin,PSP,Role-Playing,2011.0,Atlus
5901,Army Men: Air Attack 2,PS,Action,2000.0,3DO
5902,Need for Speed: Most Wanted,PC,Racing,2005.0,Electronic Arts
5904,Pride FC: Fighting Championships,PS2,Fighting,2003.0,THQ
5905,Eternal Ring,PS2,Role-Playing,2000.0,Ubisoft
5906,Dragon Force,SAT,Strategy,1996.0,Sega
5907,John Deere: Harvest in the Heartland,DS,Simulation,2007.0,Ubisoft
5908,Rabbids: Alive & Kicking,X360,Misc,2011.0,Ubisoft
5909,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,Role-Playing,2012.0,Atlus
5910,Winning Post 2,SNES,Sports,1995.0,Tecmo Koei
5911,Star Gladiator Episode: I Final Crusade,PS,Fighting,1996.0,Virgin Interactive
5912,Spider-Man: Friend or Foe,X360,Action,2007.0,Activision
5913,FIFA 15,PC,Sports,2014.0,Electronic Arts
5914,Dance Dance Revolution Universe 3,X360,Simulation,2008.0,Konami Digital Entertainment
5916,We Sing Pop!,Wii,Misc,2012.0,Nordic Games
5917,Showdown: Legends of Wrestling,PS2,Fighting,2004.0,Acclaim Entertainment
5918,Capcom Classics Collection Remixed,PSP,Misc,2006.0,Capcom
5919,Reel Fishing: Angler's Dream,Wii,Sports,2009.0,Zushi Games
5920,Call of Duty: Modern Warfare 3: Defiance,DS,Shooter,2011.0,Activision
5921,SimCity 4,PC,Simulation,2003.0,Electronic Arts
5922,Far East of Eden Zero,SNES,Role-Playing,1995.0,Hudson Soft
5923,Sword Art Online: Hollow Fragment,PSV,Role-Playing,2014.0,Namco Bandai Games
5924,Star Ocean 5: Integrity and Faithlessness,PS4,Role-Playing,2016.0,Square Enix
5925,Call of Juarez: The Cartel,PS3,Shooter,2011.0,Ubisoft
5926,Full Spectrum Warrior,PS2,Strategy,2005.0,THQ
5927,Alvin and the Chipmunks: The Squeakquel,DS,Misc,2009.0,Majesco Entertainment
5928,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,Misc,2010.0,Namco Bandai Games
5929,James Bond 007: Legends,X360,Shooter,2012.0,Activision
5930,The Sims 2: Pets,PS2,Simulation,2006.0,Electronic Arts
5931,Dragon Quest Builders: Revive Alefgard,PSV,Role-Playing,2016.0,Square Enix
5932,The Suite Life of Zack & Cody: Circle of Spies,DS,Action,2007.0,Disney Interactive Studios
5933,Power Pro Kun Pocket 6,GBA,Sports,2003.0,Konami Digital Entertainment
5934,Mega Man ZX,DS,Platform,2006.0,Capcom
5935,Harvest Moon DS Cute (US sales),DS,Simulation,2005.0,Marvelous Interactive
5936,Power Pro Kun Pocket 10,DS,Sports,2007.0,Konami Digital Entertainment
5937,Wanted: Weapons of Fate,PS3,Shooter,2009.0,Warner Bros. Interactive Entertainment
5938,Finding Nemo: The Continuing Adventures,GBA,Action,2004.0,THQ
5939,Spirit: Stallion of the Cimarron,GBA,Platform,2002.0,THQ
5940,Dreamworks Madagascar Kartz,PS3,Racing,2009.0,Activision
5941,Future Cop L.A.P.D.,PS,Simulation,1997.0,Electronic Arts
5942,Guitar Hero: Van Halen,X360,Misc,2009.0,Activision
5943,Final Fantasy XI: Wings of the Goddess,X360,Role-Playing,2007.0,Square Enix
5944,Hamster Tarou,GB,Simulation,1999.0,Jorudan
5945,Shark Tale,GC,Action,2004.0,Activision
5946,Fist of the North Star: Ken's Rage 2,PS3,Fighting,2012.0,Tecmo Koei
5947,MLB SlugFest Loaded,PS2,Sports,2004.0,Midway Games
5948,Teenage Mutant Ninja Turtles,XB,Action,2003.0,Konami Digital Entertainment
5949,Trace Memory,DS,Adventure,2005.0,Nintendo
5950,FIFA Street 3,X360,Sports,2008.0,Electronic Arts
5951,Mah Jong Quest: Expeditions,DS,Puzzle,2007.0,Avanquest
5952,Batman: The Brave and the Bold the Videogame,Wii,Action,2010.0,Warner Bros. Interactive Entertainment
5953,Dragon Ball Z: Budokai Tenkaichi 2,Wii,Fighting,2006.0,Atari
5954,AMF Bowling 2004,XB,Sports,2003.0,Mud Duck Productions
5955,Thief (2014),X360,Action,2014.0,Square Enix
5956,Scooby-Doo! Night of 100 Frights,GC,Platform,2002.0,THQ
5957,Just Dance Kids 2,Wii,Misc,2011.0,Ubisoft
5958,RealSports Boxing,2600,Sports,1986.0,Atari
5959,Imagine: Makeup Artist,DS,Simulation,2020.0,Ubisoft
5960,Grandia II,PS2,Role-Playing,2002.0,Ubisoft
5961,Syphon Filter: Dark Mirror,PSP,Shooter,2006.0,Sony Computer Entertainment
5962,Front Mission Evolved,PS3,Shooter,2010.0,Square Enix
5963,Tom and Jerry Tales,DS,Platform,2006.0,Warner Bros. Interactive Entertainment
5964,Mini Ninjas,X360,Action,2009.0,Eidos Interactive
5965,NieR,X360,Role-Playing,2010.0,Square Enix
5966,The BIGS 2,Wii,Sports,2009.0,Take-Two Interactive
5967,X-Men Legends II: Rise of Apocalypse,PSP,Role-Playing,2005.0,Activision
5968,Junior Brain Trainer 2,DS,Misc,2010.0,GSP
5969,The Chronicles of Riddick: Assault on Dark Athena,X360,Shooter,2009.0,Atari
5970,Need for Speed Underground,GBA,Racing,2003.0,Electronic Arts
5971,Power Pro Kun Pocket 4,GBA,Sports,2002.0,Konami Digital Entertainment
5972,The Godfather: Dons Edition,PS3,Action,2007.0,Electronic Arts
5973,Soul Sacrifice Delta,PSV,Action,2014.0,Sony Computer Entertainment
5974,Guardian Heroes,SAT,Role-Playing,1995.0,Sega
5975,Assassin's Creed IV: Black Flag,WiiU,Action,2013.0,Ubisoft
5976,MLB Power Pros,Wii,Sports,2007.0,Konami Digital Entertainment
5977,Outlaw Golf,XB,Sports,2002.0,TDK Mediactive
5978,The Amazing Spider-Man 2 (2014),PS3,Action,2014.0,Activision
5979,Dynasty Warriors: Strikeforce,PS3,Action,2009.0,Tecmo Koei
5980,Fisherman's Bait 2: Big Ol' Bass,PS,Sports,1999.0,Konami Digital Entertainment
5981,Lupin the 3rd: Treasure of the Sorcerer King,PS2,Adventure,2002.0,505 Games
5982,Up,X360,Action,2009.0,THQ
5983,Kurohyou: Ryu ga Gotoku Shinshou,PSP,Adventure,2010.0,Sega
5984,Prince of Persia: Rival Swords,Wii,Action,2007.0,Ubisoft
5985,One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,Action,2009.0,Namco Bandai Games
5986,Ben 10 Alien Force: Vilgax Attacks,PS2,Action,2009.0,D3Publisher
5987,Majin and the Forsaken Kingdom,PS3,Adventure,2010.0,Namco Bandai Games
5988,NBA Street V3,GC,Sports,2005.0,Electronic Arts
5989,WinBack: Covert Operations,PS2,Shooter,2000.0,Midas Interactive Entertainment
5990,Punch-Out!!,Wii,Sports,2007.0,Nintendo
5991,FlatOut: Head On,PSP,Racing,2008.0,Empire Interactive
5992,Kagero: Deception II,PS,Strategy,1998.0,Virgin Interactive
5993,Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,Sports,2000.0,Konami Digital Entertainment
5994,The Bureau: XCOM Declassified,PS3,Shooter,2013.0,Take-Two Interactive
5995,NBA Live 06,X360,Sports,2005.0,Electronic Arts
5996,Guitar Hero: Van Halen,Wii,Misc,2009.0,Activision
5997,J-League Victory Goal '96,SAT,Sports,1996.0,Sega
5998,Shin Megami Tensei: Strange Journey,DS,Role-Playing,2009.0,Atlus
5999,Jeopardy! 2nd Edition,PS,Misc,2000.0,Hasbro Interactive
6000,SD Gundam G Century,PS,Strategy,1997.0,Namco Bandai Games
6001,Ratchet & Clank: Size Matters,PS2,Platform,2008.0,Sony Computer Entertainment
6002,Ben 10 Ultimate Alien: Cosmic Destruction,Wii,Platform,2010.0,D3Publisher
6003,Atelier Iris 3: Grand Phantasm (US Sales),PS2,Role-Playing,2006.0,Tecmo Koei
6004,Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,Misc,1994.0,Enix Corporation
6005,Def Jam Rapstar,X360,Misc,2010.0,Konami Digital Entertainment
6006,Need for Speed: The Run,Wii,Action,2011.0,Electronic Arts
6007,From TV Animation One Piece: Treasure Battle!,GC,Fighting,2002.0,Namco Bandai Games
6008,Starhawk,PS3,Action,2012.0,Sony Computer Entertainment
6009,Dolphin,2600,Action,1983.0,Activision
6010,Imagine: Fashion Designer World Tour,DS,Simulation,2009.0,Ubisoft
6011,Area 51,XB,Shooter,2005.0,Midway Games
6012,The Smurfs: Dance Party,Wii,Misc,2011.0,Ubisoft
6013,Disney Channel: All Star Party,Wii,Misc,2010.0,Disney Interactive Studios
6014,Ace Combat: Joint Assault,PSP,Simulation,2010.0,Namco Bandai Games
6015,Hamster Club 4: Shigessa Daidassou,GBA,Simulation,2003.0,Jorudan
6016,Medieval Moves: Deadmund's Quest,PS3,Action,2011.0,Sony Computer Entertainment
6017,Angry Birds Star Wars,X360,Strategy,2013.0,Activision
6018,Mega Man X8,PS2,Platform,2004.0,Capcom
6019,CSI: Deadly Intent,Wii,Adventure,2009.0,Ubisoft
6020,Ford Mustang: The Legend Lives,PS2,Racing,2005.0,Take-Two Interactive
6021,Ys: Memories of Celceta,PSV,Action,2012.0,Nihon Falcom Corporation
6022,FIFA Soccer 13,3DS,Action,2012.0,Electronic Arts
6023,Fast Food,2600,Action,1981.0,Unknown
6024,Jikkyou Powerful Pro Yakyuu 8,PS2,Sports,2001.0,Konami Digital Entertainment
6025,Viz,N64,Racing,1998.0,Acclaim Entertainment
6026,Top Gear Overdrive,N64,Racing,1998.0,Kemco
6027,Xena: Warrior Princess - The Talisman of Fate,N64,Fighting,1999.0,Titus
6028,Jeremy McGrath Supercross 2000,N64,Racing,1999.0,Acclaim Entertainment
6029,The New Tetris,N64,Puzzle,1999.0,Nintendo
6030,Ken Griffey Jr.'s Slugfest,N64,Sports,1999.0,Nintendo
6031,Supercross 2000,N64,Racing,1999.0,Electronic Arts
6032,War Gods,N64,Fighting,1997.0,Midway Games
6033,Bladestorm: The Hundred Years' War,PS3,Action,2007.0,Tecmo Koei
6034,World of Tanks,PC,Shooter,2011.0,Wargaming.net
6035,Jewel Quest Mysteries: Curse of the Emerald Tear,DS,Puzzle,2010.0,Avanquest
6036,Duel Masters: Sempai Legends,GBA,Misc,2003.0,Atari
6037,Marvel Super Hero Squad,PS2,Fighting,2009.0,THQ
6038,Turning Point: Fall of Liberty,X360,Shooter,2008.0,Codemasters
6039,Heroes of the Pacific,PS2,Simulation,2005.0,Codemasters
6040,Dead Rising: Chop Till You Drop,Wii,Action,2009.0,Capcom
6041,The Lord of the Rings: The Third Age,GC,Role-Playing,2004.0,Electronic Arts
6042,Disney Infinity,3DS,Action,2013.0,Disney Interactive Studios
6043,Fable: The Journey,X360,Role-Playing,2012.0,Microsoft Game Studios
6045,Sonic Boom: Shattered Crystal,3DS,Action,2014.0,Sega
6046,Just Dance Wii 2,Wii,Misc,2012.0,Nintendo
6047,Madden NFL 08,XB,Sports,2007.0,Electronic Arts
6048,DX Game of Life,PS,Misc,1996.0,Takara
6049,Pirates of the Caribbean,XB,Role-Playing,2003.0,Ubisoft
6050,Operation Flashpoint: Red River,X360,Shooter,2011.0,Codemasters
6051,One Piece: Pirate Warriors 3,PS3,Action,2015.0,Namco Bandai Games
6052,The Punisher,XB,Action,2005.0,THQ
6053,MLB Pennant Race,PS,Sports,1996.0,Sony Computer Entertainment
6054,Transformers: Dark of the Moon,X360,Action,2011.0,Activision
6055,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,Role-Playing,1991.0,Angel Studios
6056,GRID 2,X360,Racing,2013.0,Codemasters
6057,WWII Aces,Wii,Simulation,2008.0,Destineer
6058,Puzzle Quest: Challenge of the Warlords,Wii,Puzzle,2007.0,D3Publisher
6059,Shrek Super Party,PS2,Misc,2002.0,TDK Mediactive
6060,"Sakura Wars 4: Koi Seyo,Otome",DC,Adventure,2002.0,Sega
6061,"Sakura Wars: So Long, My Love",PS2,Role-Playing,2005.0,Sega
6062,Dynasty Tactics,PS2,Strategy,2002.0,Tecmo Koei
6063,The Urbz: Sims In the City (US weekly sales),DS,Simulation,2004.0,Electronic Arts
6064,Lightning Returns: Final Fantasy XIII,X360,Role-Playing,2013.0,Square Enix
6065,Feel the Magic XY/XX,DS,Puzzle,2004.0,Sega
6066,Trivial Pursuit,PS3,Misc,2009.0,Electronic Arts
6067,Neopets Puzzle Adventure,DS,Puzzle,2008.0,Capcom
6068,Sonic & All-Stars Racing Transformed,3DS,Racing,2012.0,Sega
6069,Shrek the Third,Wii,Action,2007.0,Activision
6070,Snowboarding,PS,Sports,2000.0,Midas Interactive Entertainment
6071,Purr Pals,Wii,Simulation,2008.0,Deep Silver
6072,Dragon Ball Heroes: Ultimate Mission,3DS,Misc,2013.0,Namco Bandai Games
6073,Borderlands: The Pre-Sequel,PC,Shooter,2014.0,Take-Two Interactive
6074,Surf's Up,PS2,Sports,2007.0,Ubisoft
6075,BlazBlue: Chrono Phantasma,PS3,Fighting,2013.0,Arc System Works
6076,Looney Tunes Racing,PS,Racing,2000.0,Infogrames
6077,Final Fantasy X-2: International + Last Mission,PS2,Role-Playing,2004.0,Square Enix
6078,Namco Museum Vol.2,PS,Misc,1996.0,Sony Computer Entertainment
6079,Rayman 3: Hoodlum Havoc,PS2,Platform,2003.0,Ubisoft
6080,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,Adventure,2008.0,Konami Digital Entertainment
6081,Psi-Ops: The Mindgate Conspiracy,PS2,Shooter,2004.0,Midway Games
6082,I Spy: Spooky Mansion,Wii,Puzzle,2010.0,Storm City Games
6083,Tomba! 2: The Evil Swine Return,PS,Platform,1999.0,Sony Computer Entertainment
6084,SAW,X360,Action,2009.0,Konami Digital Entertainment
6085,Wappy Dog,DS,Simulation,2011.0,Activision
6086,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,Role-Playing,2006.0,Square Enix
6087,BeatMania Append 4thMix: The beat goes on,PS,Simulation,1999.0,Konami Digital Entertainment
6088,NASCAR 08,X360,Racing,2007.0,Electronic Arts
6089,World of Warcraft: Legion,PC,Role-Playing,2016.0,Activision
6090,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,Strategy,1992.0,Tecmo Koei
6091,Power Pro Kun Pocket 11,DS,Sports,2008.0,Konami Digital Entertainment
6092,El Shaddai: Ascension of the Metatron,PS3,Action,2011.0,Ignition Entertainment
6093,Family Guy: Back to the Multiverse,PS3,Action,2012.0,Activision
6094,Spyro: A Hero's Tail,GC,Platform,2004.0,Vivendi Games
6095,Warriors Orochi 2,PSP,Action,2008.0,Tecmo Koei
6096,Ratatouille: Food Frenzy,DS,Puzzle,2007.0,THQ
6097,Links 2004,XB,Sports,2003.0,Microsoft Game Studios
6098,PGA Tour 97,PS,Sports,1996.0,Electronic Arts
6099,Bratz: Super Babyz,DS,Action,2008.0,THQ
6100,Battle & Get! Pokemon Typing DS,DS,Misc,2011.0,Nintendo
6101,Kung Zhu,DS,Action,2010.0,Activision
6102,Earthworm Jim,GBA,Platform,2001.0,Interplay
6103,Tales of Phantasia,GBA,Role-Playing,2003.0,Nintendo
6104,The Golden Compass,PS3,Action,2007.0,Sega
6105,F1 Race Stars,X360,Racing,2012.0,Codemasters
6106,All Star Cheer Squad,DS,Sports,2008.0,THQ
6107,Rugby World Cup 2011,X360,Sports,2011.0,505 Games
6108,Ice Age: Dawn of the Dinosaurs,Wii,Action,2009.0,Activision
6109,Monster 4x4: Masters of Metal,PS2,Racing,2003.0,Ubisoft
6110,SingStar Country,PS2,Misc,2008.0,Sony Computer Entertainment
6111,DeathSmiles,X360,Shooter,2009.0,Rising Star Games
6112,VMX Racing,PS,Racing,1997.0,Playmates
6113,Hot Shots Golf: World Invitational,PS3,Sports,2012.0,Sony Computer Entertainment
6114,Disney's Extreme Skate Adventure,GBA,Sports,2003.0,Activision
6115,Dragon Ball GT: Transformation,GBA,Action,2005.0,Atari
6116,Bratz Ponyz,DS,Adventure,2007.0,Game Factory
6117,Super Fire ProWrestling X,SNES,Fighting,1995.0,Human Entertainment
6118,Baby Pals,DS,Simulation,2007.0,THQ
6119,International Superstar Soccer,SNES,Sports,1994.0,Konami Digital Entertainment
6120,Metal Gear Solid V: Ground Zeroes,XOne,Action,2014.0,Konami Digital Entertainment
6121,Tigger's Honey Hunt,PS,Platform,2000.0,Ubisoft
6122,The Warriors,XB,Action,2005.0,Take-Two Interactive
6123,Monopoly Streets,X360,Misc,2010.0,Electronic Arts
6124,Shadow Hearts,PS2,Role-Playing,2001.0,Midway Games
6125,NHL 2K11,Wii,Sports,2010.0,Take-Two Interactive
6126,One Piece: Burning Blood,PS4,Fighting,2016.0,Namco Bandai Games
6128,Street Hoops,XB,Sports,2002.0,Activision
6129,Yu-Gi-Oh! Double Pack,GBA,Role-Playing,2006.0,Konami Digital Entertainment
6130,X-Men: Reign of Apocalypse,GBA,Action,2001.0,Activision
6131,R: Racing Evolution,PS2,Racing,2003.0,Namco Bandai Games
6132,Tony Hawk: Shred,PS3,Sports,2010.0,Activision
6133,Netsu Chu! Pro Yakyuu 2003,PS2,Sports,2003.0,Namco Bandai Games
6134,ATV Quad Power Racing 2,GC,Racing,2003.0,Acclaim Entertainment
6135,Digimon Adventure: Anode Tamer,WS,Role-Playing,1999.0,Namco Bandai Games
6136,Fantastic 4: Flame On,GBA,Action,2005.0,Activision
6137,Siren: Blood Curse,PS3,Action,2008.0,Sony Computer Entertainment
6138,Pro Evolution Soccer 2017,PS4,Sports,2016.0,Konami Digital Entertainment
6139,Chromehounds,X360,Simulation,2006.0,Sega
6140,Marvel Nemesis: Rise of the Imperfects,XB,Fighting,2005.0,Electronic Arts
6141,The King of Fighters '95,SAT,Fighting,1995.0,SNK Playmore
6142,Pirates of the Caribbean: Dead Man's Chest,PSP,Adventure,2006.0,Disney Interactive Studios
6143,Assassin's Creed II: Discovery,DS,Action,2009.0,Ubisoft
6144,F/A-18F Super Hornet,GBA,Simulation,2004.0,Majesco Entertainment
6145,Avatar: The Last Airbender,Wii,Adventure,2006.0,THQ
6146,Final Fantasy VI Advance,GBA,Role-Playing,2006.0,Nintendo
6147,Polaris,2600,Action,1982.0,Tigervision
6148,Viewtiful Joe,PS2,Action,2004.0,Capcom
6149,Triple Play 2000,N64,Sports,1999.0,Electronic Arts
6150,Beyblade: Metal Masters,DS,Action,2010.0,Konami Digital Entertainment
6151,Need for Speed: Most Wanted,WiiU,Racing,2013.0,Electronic Arts
6152,Arcade Hits: Frisky Tom,PS,Action,2002.0,Hamster Corporation
6153,Dead to Rights: Retribution,PS3,Shooter,2010.0,Namco Bandai Games
6154,Harry Potter and the Sorcerer's Stone,PS2,Action,2003.0,Electronic Arts
6156,Kung Fu Chaos,XB,Fighting,2003.0,Microsoft Game Studios
6157,Mega Man: Dr. Wily's Revenge,GB,Platform,1991.0,Nintendo
6158,Yu-Gi-Oh! World Championship 2008,DS,Strategy,2007.0,Konami Digital Entertainment
6159,Naruto Shippuden: Ultimate Ninja Storm 4,XOne,Fighting,2016.0,Namco Bandai Games
6160,Godzilla: Domination!,GBA,Fighting,2002.0,Atari
6161,Sly Cooper: Thieves in Time,PSV,Platform,2013.0,Sony Computer Entertainment Europe
6162,Tales of the World: Radiant Mythology 3,PSP,Role-Playing,2011.0,Namco Bandai Games
6163,Famista '92,NES,Sports,1991.0,Namco Bandai Games
6164,Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,Misc,2002.0,Sammy Corporation
6165,Jackass the Game,PS2,Action,2007.0,Empire Interactive
6166,Mega Man II,GB,Platform,1991.0,Nintendo
6167,Lord of Darkness,SNES,Action,1991.0,Tecmo Koei
6168,Hannah Montana: Spotlight World Tour,PS2,Action,2008.0,Disney Interactive Studios
6169,Rocket Power: Beach Bandits,GBA,Platform,2002.0,THQ
6170,Surf's Up,DS,Sports,2007.0,Ubisoft
6171,Carol Vorderman's Sudoku,PS2,Puzzle,2006.0,Xplosiv
6172,MX SuperFly featuring Ricky Carmichael,PS2,Racing,2002.0,THQ
6173,Remington Super Slam Hunting: Africa,Wii,Sports,2010.0,Mastiff
6174,Army of Two: The Devil's Cartel,PS3,Shooter,2013.0,Electronic Arts
6175,Syphon Filter: Dark Mirror,PS2,Shooter,2007.0,Sony Computer Entertainment
6176,Conflict: Desert Storm II - Back to Bagdhad,XB,Shooter,2003.0,SCi
6177,Guitar Hero Live,PS3,Misc,2015.0,Activision
6178,Mission: Impossible - Operation Surma,PS2,Platform,2003.0,Atari
6179,Sesame Street: Elmo's A-to-Zoo Adventure,DS,Misc,2010.0,Warner Bros. Interactive Entertainment
6180,MLB 07: The Show,PSP,Sports,2007.0,Sony Computer Entertainment
6181,Pitfall: The Mayan Adventure,GBA,Platform,2001.0,Interplay
6182,Driver: Parallel Lines,PS2,Racing,2006.0,Atari
6183,Sing Party,WiiU,Misc,2012.0,Nintendo
6184,Shrek: Ogres & Dronkeys,DS,Simulation,2007.0,Activision
6185,Monopoly,DS,Misc,2010.0,Electronic Arts
6186,Hot Wheels: Track Attack,DS,Racing,2010.0,THQ
6187,Backyard Wrestling 2: There Goes the Neighborhood,PS2,Fighting,2004.0,Eidos Interactive
6188,Virtua Fighter 5 Online,X360,Fighting,2007.0,Sega
6189,Disney's Treasure Planet,GBA,Action,2002.0,Ubisoft
6190,Dead or Alive,PS,Fighting,1998.0,Sony Computer Entertainment
6191,Wild ARMs 5,PS2,Role-Playing,2006.0,505 Games
6192,Bionic Commando,X360,Platform,2009.0,Capcom
6193,NFL Blitz 20-02,PS2,Sports,2002.0,Midway Games
